Step #1 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
      13 | 3.823108e+00 | 3.472325e+00 | 3.431737e-01 | 2.120839e+00 |-1.743219e+00 |-2.514552e-01 |
      14 | 6.745557e+00 | 2.829269e-01 |-1.462562e-01 |-8.886933e-02 | 5.242666e+01 | 2.619180e+01 |
      15 | 1.963164e+00 | 8.416292e+00 |-7.904195e+00 | 3.700897e+00 | 8.360040e+02 |-8.108400e+02 |
      16 | 1.403040e+00 | 8.952324e+00 | 1.838565e+00 | 1.107473e+00 |-8.473027e+02 | 8.100387e+02 |
      17 | 6.694989e+00 | 3.792772e+00 |-3.112585e-01 | 9.331782e-01 | 5.450706e+01 |-3.143658e+01 |
      18 | 1.890220e+00 | 3.284723e+00 | 6.018750e-01 | 2.651549e+00 | 1.185979e+00 |-1.447731e+00 |
      19 | 4.789555e+00 | 5.366016e+00 |-4.741610e-03 |-1.945090e+00 | 3.061238e-01 |-6.764843e-01 |
      20 | 9.913171e+00 | 2.958347e+00 | 9.795665e-01 |-2.199060e-01 | 1.594087e+01 |-3.952452e+01 |
      21 | 2.142804e+00 | 5.858828e+00 |-4.826297e+00 |-6.453132e+00 | 3.384704e-01 |-1.726976e-01 |
      22 | 4.580099e+00 | 9.717870e+00 | 3.620581e+00 | 5.009674e+00 | 2.655592e+00 |-9.882660e+00 |
      23 | 1.643367e+00 | 1.526783e+00 | 3.742698e+00 | 7.788383e+00 | 1.609735e+01 |-5.869197e+00 |
      24 | 3.287929e+00 | 4.622614e+00 | 2.418014e+00 |-1.378922e+00 | 1.015055e+00 |-1.729549e+00 |
      25 | 6.684871e+00 | 5.974323e+00 |-2.682671e+00 | 1.909895e+00 |-4.192186e+00 |-4.568411e+00 |
      26 | 6.926523e+00 | 2.781581e+00 | 6.537825e-02 | 3.281846e+00 | 3.680885e-01 |-1.254967e+01 |
      27 | 5.217957e+00 | 2.552879e+00 | 2.301746e+00 | 1.404501e+00 | 1.753170e+00 | 8.974129e-01 |
      28 | 3.940171e+00 | 1.678948e+00 | 8.243926e+00 |-3.308214e+00 |-4.881474e+00 | 9.992579e+00 |
      29 | 8.802084e+00 | 1.960471e-03 |-1.427819e+00 |-3.063204e+00 |-1.024449e+02 |-4.173432e+01 |
      30 | 6.279638e+00 | 4.655849e+00 | 2.536759e+00 | 1.161113e+00 |-2.247211e+01 | 4.795891e+01 |
      31 | 4.423797e+00 | 7.491869e-01 | 5.496717e+00 |-4.576300e-01 | 2.926325e+00 | 2.121819e+00 |
      32 | 9.629476e+00 | 3.779516e-01 |-4.039196e+00 | 2.541618e+00 | 8.556947e+01 | 7.143919e+01 |
      33 | 7.477093e+00 | 6.697377e+00 |-5.641757e+00 | 4.092673e+00 | 5.912567e+00 | 4.455046e+00 |
      34 | 8.480047e+00 | 4.555841e+00 | 5.680187e+00 |-2.780557e+00 | 2.090409e+00 |-3.289831e+00 |
      35 | 2.998571e+00 | 8.570532e+00 |-1.661773e-01 | 1.306452e+00 | 9.197149e+00 | 7.833756e-01 |
      36 | 3.444145e-01 | 9.701193e+00 |-6.529122e+00 |-6.546014e+00 | 2.446256e+01 |-2.543813e+01 |
      37 | 8.187658e+00 | 9.158254e+00 |-1.280034e+00 |-1.575120e+00 |-5.960475e+00 |-9.835932e+00 |
      38 | 6.325879e+00 | 1.754272e+00 | 1.906190e-01 | 8.436023e+00 |-1.103627e+01 | 9.531406e+00 |
      39 | 4.519936e-01 | 6.880538e+00 |-1.435810e+00 |-7.368958e+00 |-2.851522e-01 | 9.653669e-01 |
      40 | 4.248456e+00 | 7.577288e+00 |-6.177847e+00 |-9.599143e-01 | 1.942838e+02 | 1.660037e+01 |
Step #1900 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 8.092864e+00 | 3.588822e+00 |-2.636829e+00 | 2.190648e+00 | 8.031922e+01 |-2.883843e+02 |
       2 | 9.975224e+00 | 7.511482e+00 |-4.951353e+00 |-8.893825e-01 | 9.320172e+00 |-3.951737e+00 |
       3 | 8.796216e+00 | 6.725942e+00 | 3.361539e+00 |-2.057964e+00 |-3.262976e+00 |-2.794933e+01 |
       4 | 7.861810e+00 | 4.411634e+00 | 7.169110e-01 |-1.038277e+01 |-6.063639e+01 | 2.734760e+02 |
       5 | 4.536738e+00 | 2.014949e+00 | 3.730675e+00 |-2.242853e+00 | 3.198856e+00 |-4.028368e+00 |
       6 | 6.329646e+00 | 6.881908e+00 | 1.458736e+00 |-1.008076e+00 | 4.806498e+01 |-3.319139e+01 |
       7 | 4.055105e+00 | 6.455395e+00 |-5.397120e+00 |-3.307954e+00 | 4.311298e+01 | 5.887858e+01 |
       8 | 1.085415e+00 | 1.601633e+00 | 5.686876e+00 |-6.372029e+00 |-2.874981e-01 | 1.918096e-01 |
       9 | 1.483125e+00 | 5.610596e+00 |-8.920724e-01 | 5.851252e-01 |-8.149318e-01 |-2.000263e-01 |
      10 | 8.852317e+00 | 9.887077e+00 | 4.203699e+00 |-3.607037e+00 | 9.695521e+00 | 1.725377e+01 |
      11 | 2.762778e+00 | 2.193199e+00 | 5.107233e+00 |-1.011618e-01 | 1.624739e+00 | 9.247142e-01 |
      12 | 5.983944e+00 | 5.263564e+00 |-4.344725e-02 | 6.606720e+00 |-4.983394e+00 | 6.839389e-01 |
      13 | 3.929758e+00 | 2.892922e+00 |-2.267080e-01 |-1.776718e+00 |-4.016467e+00 | 4.473482e+00 |
      14 | 6.818699e+00 | 9.849923e+00 | 5.939524e-01 | 2.741893e+00 | 6.442841e-01 |-1.556607e+00 |
      15 | 1.018753e+00 | 6.812186e+00 |-3.240878e+00 |-5.038706e+00 |-1.451815e+00 |-1.176995e+00 |
      16 | 9.425592e+00 | 1.626293e+00 |-3.832093e+00 |-2.654363e+00 |-6.707532e-01 |-3.939411e-01 |
      17 | 7.019964e+00 | 4.953590e+00 | 5.565449e-01 | 2.976763e+00 |-1.697174e+01 | 1.250869e+01 |
      18 | 2.597813e+00 | 5.306449e+00 | 7.559627e+00 | 2.404127e+00 |-4.441846e+01 | 9.316272e+00 |
      19 | 4.534243e+00 | 4.856762e+00 |-1.553095e+00 | 2.007692e+00 |-3.767253e+00 | 3.782824e+00 |
      20 | 9.263095e+00 | 3.667961e+00 | 2.125736e+00 | 5.643996e+00 |-1.601403e+00 | 7.032298e-01 |
      21 | 1.473313e+00 | 4.095217e+00 | 5.656667e+00 |-2.561647e+00 | 5.479951e+01 |-1.510146e+01 |
      22 | 5.209727e+00 | 9.576033e+00 |-2.220058e+00 | 5.152596e+00 | 7.353951e-01 | 7.027262e-04 |
      23 | 3.337545e+00 | 4.644369e+00 | 7.491692e-02 | 2.188252e+00 | 2.154674e+01 |-2.562112e+01 |
      24 | 3.524232e+00 | 5.681783e+00 |-5.376264e-01 | 7.760281e+00 |-1.529189e+01 |-4.450005e+01 |
      25 | 5.224230e+00 | 6.395166e+00 |-7.357821e+00 |-4.877549e+00 |-2.268807e+00 |-1.227891e+01 |
      26 | 6.989079e+00 | 2.733799e+00 |-7.723790e+00 |-3.995880e+00 | 6.248522e+02 | 1.877230e+02 |
      27 | 5.128387e+00 | 3.936612e+00 |-5.072780e-01 |-3.949984e-01 |-9.280761e+01 |-6.682921e-01 |
      28 | 6.206975e+00 | 2.550037e+00 | 2.908752e+00 | 1.422373e+00 |-6.964325e+02 |-1.615204e+02 |
      29 | 8.293319e+00 | 9.042898e+00 |-8.026539e-01 |-2.745150e+00 |-6.087445e+00 |-1.535573e+01 |
      30 | 7.246010e+00 | 6.202109e+00 | 3.836093e+00 |-4.998200e-02 |-1.317367e+00 |-2.227615e+00 |
      31 | 8.481117e+00 | 9.865717e-01 | 7.050538e+00 | 2.136129e+00 | 6.935177e-01 |-4.321600e-01 |
      32 | 7.884546e+00 | 2.461618e+00 |-4.220534e+00 | 4.445850e+00 | 7.262171e+01 |-2.131285e+01 |
      33 | 5.524421e+00 | 7.387340e+00 |-3.427147e+00 |-1.231942e-01 |-4.637715e+01 | 4.166884e+01 |
      34 | 5.633250e-01 | 4.376059e+00 | 2.820145e+00 | 1.695355e+00 |-5.584550e+01 | 1.904862e+01 |
      35 | 2.915613e+00 | 9.090153e+00 | 1.870666e-03 | 1.065923e+00 | 1.595757e+01 | 1.205373e+01 |
      36 | 8.945301e+00 | 7.705482e+00 | 7.360101e-01 |-4.412463e-01 |-5.037173e+00 | 3.096902e+01 |
      37 | 7.251778e+00 | 8.779011e+00 |-1.260584e-01 |-2.303729e+00 |-4.583176e+00 | 7.287230e-02 |
      38 | 6.051367e+00 | 3.925389e+00 | 1.193188e-01 | 1.193942e+00 | 9.578123e+01 |-3.209058e-01 |
      39 | 9.946221e+00 | 5.492184e+00 |-7.156604e+00 | 6.774198e-01 | 2.008826e+00 |-1.279512e+00 |
      40 | 2.111332e+00 | 8.479928e+00 |-1.452674e+00 | 4.037307e+00 |-1.604580e+01 |-1.227847e+01 |
Step #2000 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 8.556204e-01 | 4.339972e+00 | 2.681095e+00 | 5.458280e+00 |-6.729848e+00 | 6.577011e+00 |
       2 | 3.527916e-01 | 7.468144e+00 | 1.465202e+00 | 2.671961e+00 |-5.488591e+01 | 8.568030e+00 |
       3 | 9.351743e+00 | 5.882481e+00 |-2.332799e+00 | 2.391617e+00 |-6.213273e+01 | 1.246787e+02 |
       4 | 6.642627e+00 | 5.242172e+00 |-2.308620e+00 | 2.281823e+00 | 2.256842e+01 |-8.354600e+01 |
       5 | 5.739467e+00 | 2.143442e+00 | 2.236261e+00 | 8.221737e-01 | 7.558934e+00 |-1.021210e+01 |
       6 | 7.495100e+00 | 7.026346e+00 | 5.800403e-01 | 6.267144e-01 |-9.186763e+01 | 8.522832e+01 |
       7 | 4.671943e+00 | 7.690706e+00 | 6.387692e+00 |-3.831161e+00 | 2.236860e+00 |-4.953761e+00 |
       8 | 1.817469e+00 | 5.305386e-01 |-2.295868e+00 | 4.056058e+00 | 4.143888e-01 | 2.448446e-01 |
       9 | 2.247207e+00 | 6.386640e+00 | 5.422609e+00 | 2.334632e+00 | 7.043365e-02 |-4.386298e-01 |
      10 | 9.262292e-01 | 8.186715e+00 | 4.473625e+00 |-2.788200e+00 | 5.964482e+01 | 7.850064e+01 |
      11 | 4.072393e+00 | 1.163715e+00 | 4.745106e+00 | 7.771874e-01 |-4.321669e+02 |-4.550681e+02 |
      12 | 5.085774e+00 | 6.580768e+00 |-4.488650e-01 | 8.804162e-01 | 2.271176e+01 | 1.669379e+01 |
      13 | 4.630423e+00 | 1.752366e+00 | 4.673179e+00 |-4.518662e+00 | 4.331672e+02 | 4.570492e+02 |
      14 | 6.569255e+00 | 1.106756e+00 |-2.215070e+00 | 1.562586e+00 |-7.069282e+00 |-3.343944e+00 |
      15 | 2.409974e-01 | 6.546095e+00 | 1.613657e-01 | 1.478973e+00 |-9.915881e+00 |-8.424865e+01 |
      16 | 1.512164e+00 | 3.510060e+00 | 4.624674e+00 | 2.765568e+00 |-7.704432e-01 |-1.795850e+01 |
      17 | 6.404691e+00 | 6.139040e+00 |-3.788539e+00 |-6.459998e-01 |-2.235559e+01 | 8.641000e+01 |
      18 | 1.962370e+00 | 4.439018e+00 |-1.499320e+00 | 1.485560e+00 | 8.940298e+00 | 1.212226e+01 |
      19 | 5.079171e+00 | 4.952134e+00 | 1.783652e+00 | 1.284491e+00 |-2.096095e-01 | 5.211659e-01 |
      20 | 8.486971e+00 | 4.093420e+00 |-4.449762e+00 |-4.621880e+00 | 4.974500e+00 |-1.142135e+01 |
      21 | 1.760010e+00 | 2.094769e+00 |-1.175338e+00 |-1.076129e+01 |-8.613155e-02 | 4.714319e-01 |
      22 | 4.517268e+00 | 8.764580e+00 | 2.509312e+00 |-5.385649e+00 | 7.946110e-01 | 2.811340e+00 |
      23 | 3.180812e+00 | 4.966438e+00 |-1.835021e-01 | 5.187933e+00 |-7.638636e+00 | 2.222701e+01 |
      24 | 2.022845e+00 | 8.399471e+00 |-6.827578e+00 | 4.014359e+00 | 6.669987e-02 |-3.892449e-02 |
      25 | 4.286137e+00 | 5.988757e+00 |-1.750731e+00 |-1.076910e+00 |-2.060602e+01 |-1.788475e+01 |
      26 | 7.359205e+00 | 1.805959e+00 | 7.414534e+00 |-2.186262e+00 | 4.899129e+00 | 5.089022e+00 |
      27 | 3.464531e+00 | 4.004838e+00 |-4.332405e+00 |-1.339371e-01 | 6.089064e+00 |-2.166882e+01 |
      28 | 5.043505e+00 | 2.910627e+00 |-2.902107e+00 |-3.024769e+00 |-1.631138e+02 |-3.206906e+02 |
      29 | 6.930497e+00 | 8.671796e+00 |-3.761173e+00 | 1.337492e+00 | 3.415602e+01 |-6.948640e+00 |
      30 | 8.152104e+00 | 6.401574e+00 |-2.737258e-02 |-1.807395e+00 | 9.154946e+01 |-8.824951e+01 |
      31 | 9.673873e+00 | 8.631809e+00 | 6.720004e+00 |-3.940341e+00 | 1.237276e+02 | 1.380340e+02 |
      32 | 7.752780e+00 | 9.244896e+00 |-5.445014e-01 |-5.219791e+00 | 1.886275e+01 | 1.267303e+01 |
      33 | 5.987410e+00 | 8.521787e+00 | 5.445165e-01 | 5.916420e+00 |-5.738346e+01 |-5.005909e+00 |
      34 | 9.732969e+00 | 5.066816e+00 |-1.410259e+00 |-3.193999e+00 | 5.887488e+01 |-1.255264e+02 |
      35 | 3.051494e+00 | 5.411344e-01 |-4.180875e+00 | 1.397689e+00 |-4.959321e-01 | 1.251784e+00 |
      36 | 9.097862e+00 | 7.962710e+00 | 4.751949e+00 | 3.339109e+00 |-1.190398e+02 |-1.414918e+02 |
      37 | 6.492726e+00 | 7.574596e+00 |-3.850881e+00 |-4.154493e+00 | 3.024978e+00 |-4.332809e+00 |
      38 | 5.403127e+00 | 3.673254e+00 |-3.168462e+00 | 1.665262e+00 | 1.537955e+02 | 3.284559e+02 |
      39 | 8.145527e+00 | 5.065984e+00 | 3.582171e-01 | 1.386044e+00 |-3.578483e+00 | 1.542399e+01 |
      40 | 5.318482e-01 | 1.817219e-01 |-8.079006e+00 | 2.168395e+00 | 1.917916e+00 |-2.322593e-03 |
Step #2100 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 1.247990e+00 | 5.805481e+00 |-4.318775e-01 |-2.870892e+00 |-4.307804e+01 | 1.163616e+01 |
       2 | 2.366632e-01 | 7.647062e+00 | 1.318321e+00 | 1.623532e+00 |-4.944691e-01 |-9.536746e-01 |
       3 | 9.084453e+00 | 6.893893e+00 |-7.979939e-01 | 7.484363e-01 | 7.734394e+01 | 1.205707e+02 |
       4 | 6.690702e+00 | 4.606578e+00 | 1.064793e+00 |-1.883887e+00 |-9.905913e-01 | 1.685988e+00 |
       5 | 5.288955e+00 | 2.298184e+00 |-5.797638e+00 |-1.733113e+00 |-1.809316e+00 |-1.907141e+00 |
       6 | 7.672695e+00 | 7.483064e+00 | 4.193277e+00 | 3.703107e-01 |-2.903076e+00 |-2.394726e+00 |
       7 | 6.638903e+00 | 6.829318e+00 | 2.506171e+00 |-7.033636e+00 |-2.224126e+02 | 3.433660e+02 |
       8 | 9.281475e+00 | 1.248464e+00 | 3.589099e+00 | 2.879131e+00 | 2.532894e+02 | 1.188108e+02 |
       9 | 4.622826e+00 | 7.327262e+00 | 2.914411e+00 | 8.357112e-01 | 2.513181e+01 | 3.308272e+01 |
      10 | 1.674781e+00 | 6.928006e+00 | 2.149924e-01 |-3.346408e+00 |-1.025558e+00 |-1.624744e+00 |
      11 | 2.691767e+00 | 9.878888e+00 |-7.479908e+00 |-8.201928e-01 |-6.836465e+01 | 2.049714e+01 |
      12 | 4.516355e+00 | 6.275511e+00 |-1.169422e+00 |-2.097122e+00 |-4.317399e+01 |-7.347841e+01 |
      13 | 4.296242e+00 | 1.497104e+00 |-4.250449e+00 | 1.680466e+00 | 1.109827e+00 |-1.770979e-01 |
      14 | 8.503730e+00 | 8.849290e-01 |-2.103469e+00 |-4.218918e+00 |-2.525770e+02 |-1.180539e+02 |
      15 | 9.696055e+00 | 6.051924e+00 | 3.635070e-01 |-4.862017e+00 | 5.492807e+00 |-8.082602e+00 |
      16 | 1.220300e+00 | 3.952598e+00 |-8.099121e-01 | 5.063600e+00 | 3.936477e+02 | 3.949810e+02 |
      17 | 5.364920e+00 | 6.605370e+00 |-2.984255e+00 | 2.331300e+00 | 1.187554e+02 | 3.264609e+01 |
      18 | 2.191341e+00 | 5.593286e+00 |-2.400518e+00 | 7.381384e-01 | 4.311441e+01 |-8.447092e+00 |
      19 | 5.447362e+00 | 5.216671e+00 | 6.045881e-01 | 7.119174e-01 |-2.446133e-01 | 2.351513e+00 |
      20 | 8.640615e+00 | 2.669145e+00 |-4.765452e-01 |-4.672647e+00 | 6.421061e-01 | 9.582375e-02 |
      21 | 1.092174e+00 | 2.107744e+00 |-1.718325e+00 | 1.313852e+00 | 3.245552e+00 | 2.047555e+01 |
      22 | 6.522242e+00 | 8.176275e+00 | 9.550455e+00 | 2.227106e+00 | 1.094703e+02 |-2.407469e+02 |
      23 | 3.768240e+00 | 6.855510e+00 | 4.872263e+00 | 5.427794e+00 |-8.163839e+01 | 1.795033e+01 |
      24 | 3.247233e+00 | 9.126832e+00 |-1.410120e+00 | 1.799000e+00 | 4.533090e+01 |-6.109198e+01 |
      25 | 3.808643e+00 | 5.561331e+00 | 3.369236e+00 |-4.404898e-01 |-1.494994e+01 |-1.390938e+01 |
      26 | 6.441052e-01 | 3.372173e+00 | 8.464323e+00 | 3.540357e+00 |-3.934516e+02 |-3.961727e+02 |
      27 | 2.466152e+00 | 3.358121e+00 |-6.086598e+00 |-6.103442e+00 |-1.855901e+00 | 7.754262e-01 |
      28 | 3.156992e+00 | 7.223428e-01 |-3.247417e+00 |-3.762061e+00 | 2.414829e+01 | 4.134794e+01 |
      29 | 6.170435e+00 | 8.963434e+00 |-8.070929e+00 |-1.131273e-01 |-1.639213e+02 | 2.067969e+02 |
      30 | 8.536017e+00 | 6.179645e+00 | 3.335693e+00 |-1.557816e+00 |-8.408032e+01 |-1.084865e+02 |
      31 | 1.537340e+00 | 8.339631e+00 |-2.570488e-01 | 6.514514e+00 |-6.736156e-01 |-1.878264e+00 |
      32 | 8.571560e+00 | 8.154220e+00 |-1.293678e+00 | 3.815589e+00 | 1.593307e+00 |-1.166744e+00 |
      33 | 5.551311e+00 | 6.311755e-01 | 3.134407e+00 | 1.329734e+00 |-6.526064e-01 | 5.568795e-01 |
      34 | 9.566122e+00 | 4.135583e+00 | 4.311996e-01 | 8.108346e+00 | 1.204286e+00 |-1.297847e+00 |
      35 | 8.814584e-01 | 1.116633e+00 |-4.836523e+00 |-2.606770e+00 |-4.583586e+00 |-1.812349e+01 |
      36 | 9.545720e+00 | 9.294321e+00 | 2.162352e+00 | 4.814433e+00 |-6.994879e-01 |-8.785007e-01 |
      37 | 7.095343e+00 | 6.128575e+00 | 3.163788e+00 |-3.646858e+00 | 2.231425e+02 |-3.401626e+02 |
      38 | 4.144717e+00 | 4.081343e+00 | 3.318739e-01 |-1.180848e+00 |-1.174406e-01 | 1.263179e+00 |
      39 | 8.427298e+00 | 4.223932e+00 | 7.464196e-01 |-2.836794e+00 | 7.643627e-01 |-5.298671e-01 |
      40 | 6.989704e+00 | 9.432486e+00 |-7.085432e-01 |-8.622651e-02 | 5.627117e+01 | 3.067406e+01 |
Step #2200 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 9.936319e+00 | 5.436579e+00 |-1.235628e+00 | 5.414912e-02 | 1.387089e+00 | 5.014163e-01 |
       2 | 9.821463e+00 | 7.977260e+00 |-3.792427e+00 | 2.128275e+00 | 3.136473e-01 |-8.728584e-01 |
       3 | 9.536781e+00 | 1.607230e-01 | 2.348067e+00 | 9.674674e+00 | 4.458189e+01 |-5.663401e+01 |
       4 | 7.133678e+00 | 3.821619e+00 |-3.709626e+00 | 2.211514e+00 |-9.469607e+01 | 1.383787e+02 |
       5 | 3.311611e+00 | 1.870586e+00 |-3.341062e+00 |-4.552608e-01 | 8.980869e+00 | 2.509013e+01 |
       6 | 8.522777e+00 | 7.072132e+00 | 1.493844e+00 |-2.517413e+00 | 1.001494e+02 |-1.434452e+02 |
       7 | 6.738124e+00 | 5.191978e+00 | 1.537360e+00 |-3.276085e+00 | 4.685254e+01 |-1.357309e+01 |
       8 | 9.676425e+00 | 2.158230e+00 |-2.067933e+00 | 1.974402e+00 |-1.086003e+02 |-4.859333e+00 |
       9 | 4.999465e+00 | 9.829352e+00 |-5.328543e+00 | 4.016586e+00 |-1.237747e+00 |-1.487283e+00 |
      10 | 1.421546e+00 | 5.569293e+00 | 1.962355e+00 |-5.325943e+00 | 3.432301e-01 | 3.273320e-01 |
      11 | 5.910392e-01 | 2.099290e+00 | 3.711614e+00 | 3.884301e+00 | 1.411767e+01 |-2.383567e+01 |
      12 | 4.977635e+00 | 6.296246e+00 |-5.389314e-02 | 2.022653e+00 | 2.738213e+00 | 9.234566e-01 |
      13 | 1.499490e+00 | 2.269356e+00 |-5.147032e+00 | 2.685057e+00 | 9.056168e+01 | 1.001817e+01 |
      14 | 7.719301e+00 | 8.914829e+00 |-4.961707e-01 |-2.978265e+00 |-9.541312e+01 |-6.715095e+01 |
      15 | 8.626033e-01 | 6.922137e+00 | 2.153192e+00 |-2.551646e-02 |-1.049223e-01 |-1.084982e-01 |
      16 | 2.583849e+00 | 5.372781e+00 | 3.787035e+00 | 4.965800e+00 |-1.806344e+00 |-1.584754e+00 |
      17 | 6.330360e+00 | 6.555811e+00 | 2.200681e+00 |-5.652932e-01 |-2.300617e+00 |-3.682013e+00 |
      18 | 4.644335e+00 | 7.582425e+00 | 4.777085e+00 | 4.246816e+00 | 1.781197e+01 |-3.324753e+02 |
      19 | 5.814144e+00 | 5.457316e+00 | 3.059365e+00 |-2.538385e+00 |-4.702433e+01 | 1.683812e+01 |
      20 | 7.751112e+00 | 3.701389e-01 |-9.223689e+00 | 4.441280e-01 | 2.981516e+00 |-4.506247e+00 |
      21 | 1.407518e+00 | 3.322231e+00 | 6.263750e+00 | 1.081740e+00 |-4.285342e+01 |-3.057277e+01 |
      22 | 8.019045e+00 | 7.801208e+00 | 9.937758e-01 |-4.322407e+00 |-9.946854e+01 | 1.458110e+02 |
      23 | 4.600458e+00 | 8.429708e+00 | 2.609065e+00 | 2.372058e+00 |-1.712233e+01 | 3.322515e+02 |
      24 | 1.604128e+00 | 7.786136e+00 |-4.300565e+00 |-1.173752e+01 |-1.153451e+00 | 1.283331e-01 |
      25 | 3.519569e+00 | 4.135186e+00 |-1.491932e+00 |-1.807430e+00 |-1.999807e+00 | 2.317100e-01 |
      26 | 2.111133e+00 | 3.968740e+00 | 2.072583e+00 |-8.945263e-01 | 4.107026e+01 | 3.766454e+01 |
      27 | 2.983957e+00 | 9.304412e-01 | 6.143752e+00 | 1.215945e+00 |-7.615302e+00 |-2.529998e+01 |
      28 | 2.714084e+00 | 9.855550e+00 | 5.869625e+00 |-8.290697e-01 |-1.364178e+02 | 1.955088e+01 |
      29 | 3.604537e+00 | 9.721288e+00 |-1.053163e+00 | 3.494160e+00 | 1.371189e+02 |-1.916743e+01 |
      30 | 9.365999e+00 | 4.471091e+00 | 7.479555e-01 |-4.375387e+00 |-1.628809e+00 |-1.835378e+00 |
      31 | 1.002383e+00 | 9.266740e+00 |-6.296944e-01 | 2.683063e+00 |-3.778315e-01 | 3.073069e-02 |
      32 | 8.458619e+00 | 9.445775e+00 | 2.283172e+00 |-3.983535e+00 | 9.583888e+01 | 7.115667e+01 |
      33 | 7.125638e+00 | 1.266825e+00 | 3.228415e+00 | 1.152003e+00 |-1.054432e+00 | 1.271793e+00 |
      34 | 6.924719e-02 | 3.121000e+00 |-1.166234e+00 |-3.611377e+00 | 6.425850e+00 | 9.822387e+00 |
      35 | 8.923922e+00 | 8.712922e-01 |-2.592525e+00 |-2.879522e+00 |-4.832938e+01 | 5.383193e+01 |
      36 | 4.537149e-01 | 7.826983e-01 |-5.694231e+00 | 5.210702e+00 | 3.277440e-02 | 3.027393e+00 |
      37 | 8.133144e+00 | 4.048055e+00 | 5.858882e-01 | 1.446213e+00 | 1.581418e+01 | 3.238701e+00 |
      38 | 4.626439e+00 | 2.700005e+00 | 1.440013e+00 |-4.196057e+00 |-1.023005e+00 |-2.548611e-01 |
      39 | 7.575269e+00 | 3.047711e+00 |-5.093713e+00 |-4.184617e+00 | 8.051826e+01 |-1.394318e+02 |
      40 | 6.560078e+00 | 9.754282e+00 |-2.850531e+00 | 3.539368e+00 | 2.588789e+00 | 6.826192e-01 |
Step #2300 --------------------
Particle | Position (X) | Position (Y) | Velocity (X) | Velocity (Y) | Acceler. (X) | Acceler. (Y) |
Particle | Position (X) | Velocity (X) | Acceler. (X) |
       1 | 9.237174e+00 | 4.043289e+00 |-1.795602e-01 |-4.708807e+00 |-5.165700e-01 |-6.784784e-01 |
       2 | 9.563853e+00 | 7.904067e+00 | 2.533238e+00 | 4.347222e+00 |-6.912990e-01 |-3.888718e-01 |
       3 | 8.390705e+00 | 1.050358e+00 | 4.556936e-01 | 8.197439e-01 | 3.368330e+02 |-6.412808e+01 |
       4 | 4.559191e+00 | 3.502058e+00 |-4.715401e+00 |-1.069592e+00 | 4.024947e+02 | 2.220728e+02 |
       5 | 3.889050e+00 | 2.179508e+00 | 3.944734e+00 |-8.048586e-01 |-9.968275e+00 |-9.205343e+01 |
       6 | 8.779083e+00 | 6.026192e+00 | 4.382448e+00 |-2.214402e+00 | 3.640615e+00 | 3.780532e+00 |
       7 | 7.826991e+00 | 5.549450e+00 |-2.070069e+00 |-4.575106e+00 |-6.094517e+00 |-1.894839e+00 |
       8 | 9.265027e+00 | 1.380278e+00 |-3.178087e+00 |-1.436725e+00 |-1.591775e+01 | 6.557649e+01 |
       9 | 5.972504e+00 | 2.159022e+00 | 4.962035e+00 | 4.823547e+00 |-5.521813e+00 |-4.571987e+01 |
      10 | 1.033312e+00 | 5.271649e+00 | 2.267089e-01 |-1.405465e+00 |-2.093820e-01 | 4.207520e-01 |
      11 | 2.689979e+00 | 3.690354e+00 | 5.281331e+00 | 2.181624e-01 | 3.282678e+00 |-1.741525e-01 |
      12 | 5.432024e+00 | 7.261346e+00 | 3.467282e+00 | 2.989393e-01 |-1.293918e+01 |-3.893333e+01 |
      13 | 8.085842e-01 | 2.202574e+00 |-2.200192e+00 |-1.068935e+00 | 3.008161e+02 |-1.633424e+02 |
      14 | 7.968154e+00 | 7.631132e+00 | 5.355895e+00 | 5.178260e-02 | 2.976275e+00 | 8.466732e+00 |
      15 | 6.715922e-01 | 6.345133e+00 |-5.234888e-01 | 7.033420e+00 |-1.904857e-01 |-3.557123e-01 |
      16 | 4.305357e+00 | 7.910655e+00 | 9.141900e-01 | 5.773892e+00 | 8.768502e-01 |-2.588506e-01 |
      17 | 6.722246e+00 | 7.064634e+00 | 8.051232e-02 | 8.795739e-01 |-7.123445e+01 | 3.456395e+01 |
      18 | 5.738406e+00 | 8.181449e+00 |-5.629429e+00 | 6.884794e+00 | 1.374211e+01 | 4.040299e+01 |
